"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
344,"2019-12-18 18:59:52.8290","2019-12-18 19:05:37.0720",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3187,"Warren St",40.7211236,-74.03805095,29666,"Subscriber",1989,1
262,"2019-12-18 19:01:36.5920","2019-12-18 19:05:59.2360",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29226,"Subscriber",1976,1
123,"2019-12-18 19:02:14.9310","2019-12-18 19:04:18.0450",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29238,"Subscriber",1990,1
277,"2019-12-18 19:02:28.7580","2019-12-18 19:07:06.6660",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29274,"Subscriber",1989,1
242,"2019-12-18 19:02:41.9450","2019-12-18 19:06:44.3430",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26162,"Subscriber",1986,1
190,"2019-12-18 19:03:33.3460","2019-12-18 19:06:44.0440",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,26237,"Subscriber",1989,1
369,"2019-12-18 19:07:58.4840","2019-12-18 19:14:08.3540",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,29123,"Subscriber",1989,1
132,"2019-12-18 19:08:26.7960","2019-12-18 19:10:39.7360",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,26235,"Subscriber",1991,2
285,"2019-12-18 19:09:05.1830","2019-12-18 19:13:50.3170",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,29678,"Subscriber",1984,1
197,"2019-12-18 19:09:12.5080","2019-12-18 19:12:30.0810",3211,"Newark Ave",40.72152515,-74.046304543,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29212,"Subscriber",1990,1
174,"2019-12-18 19:11:05.9280","2019-12-18 19:14:00.7340",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26216,"Subscriber",1976,1
457,"2019-12-18 19:11:13.2120","2019-12-18 19:18:50.6010",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,26230,"Subscriber",1975,1
132,"2019-12-18 19:12:09.0710","2019-12-18 19:14:21.3380",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26188,"Subscriber",1994,1
406,"2019-12-18 19:12:40.4770","2019-12-18 19:19:26.7500",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26277,"Subscriber",1978,1
1147,"2019-12-18 19:14:12.2750","2019-12-18 19:33:19.5450",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29660,"Subscriber",1953,2
175,"2019-12-18 19:14:37.9930","2019-12-18 19:17:33.7460",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,26262,"Subscriber",1963,1
328,"2019-12-18 19:14:39.1920","2019-12-18 19:20:07.2560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26156,"Subscriber",1956,1
190,"2019-12-18 19:14:41.2090","2019-12-18 19:17:52.1070",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29575,"Subscriber",1975,1
531,"2019-12-18 19:15:00.0320","2019-12-18 19:23:51.1570",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,29451,"Subscriber",1987,1
201,"2019-12-18 19:15:29.5060","2019-12-18 19:18:51.3940",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29296,"Subscriber",1996,1
280,"2019-12-18 19:21:16.3170","2019-12-18 19:25:56.5490",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29276,"Subscriber",1980,1
548,"2019-12-18 19:26:22.1310","2019-12-18 19:35:30.6620",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,29262,"Subscriber",1980,1
341,"2019-12-18 19:26:58.5980","2019-12-18 19:32:40.0820",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,26188,"Subscriber",1988,2
318,"2019-12-18 19:29:05.7730","2019-12-18 19:34:24.7700",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3187,"Warren St",40.7211236,-74.03805095,29201,"Subscriber",1990,2
449,"2019-12-18 19:31:40.8980","2019-12-18 19:39:10.2140",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29589,"Subscriber",1991,1
362,"2019-12-18 19:32:38.0530","2019-12-18 19:38:40.4760",3184,"Paulus Hook",40.7141454,-74.0335519,3211,"Newark Ave",40.72152515,-74.046304543,26189,"Subscriber",1995,1
255,"2019-12-18 19:32:53.1520","2019-12-18 19:37:08.5240",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29437,"Subscriber",1977,1
365,"2019-12-18 19:33:27.6970","2019-12-18 19:39:32.8850",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,29591,"Subscriber",1985,1
188,"2019-12-18 19:34:25.9820","2019-12-18 19:37:34.5800",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26213,"Subscriber",1988,1
289,"2019-12-18 19:35:32.6380","2019-12-18 19:40:22.0260",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29656,"Subscriber",1989,2
247,"2019-12-18 19:36:15.1540","2019-12-18 19:40:22.3110",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,29477,"Subscriber",1989,2
294,"2019-12-18 19:36:59.1580","2019-12-18 19:41:54.0350",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26179,"Subscriber",1982,2
379,"2019-12-18 19:37:08.4410","2019-12-18 19:43:28.1280",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3203,"Hamilton Park",40.727595966,-74.044247311,29126,"Subscriber",1993,1
728,"2019-12-18 19:38:37.5760","2019-12-18 19:50:46.5100",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,29210,"Subscriber",1990,1
359,"2019-12-18 19:42:38.5890","2019-12-18 19:48:37.8130",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29229,"Subscriber",1987,1
402,"2019-12-18 19:44:53.6470","2019-12-18 19:51:36.0590",3185,"City Hall",40.7177325,-74.043845,3638,"Washington St",40.7242941,-74.0354826,29459,"Subscriber",1980,1
1067,"2019-12-18 19:45:53.9380","2019-12-18 20:03:41.4990",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26179,"Subscriber",1949,1
404,"2019-12-18 19:46:15.4620","2019-12-18 19:53:00.1330",3185,"City Hall",40.7177325,-74.043845,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29591,"Subscriber",1986,2
149,"2019-12-18 19:49:14.8760","2019-12-18 19:51:44.1180",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29232,"Subscriber",1986,1
561,"2019-12-18 19:51:47.3520","2019-12-18 20:01:08.6830",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29660,"Subscriber",1991,2
244,"2019-12-18 19:54:58.2010","2019-12-18 19:59:02.3130",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29453,"Subscriber",1953,2
578,"2019-12-18 19:58:41.1180","2019-12-18 20:08:19.5100",3481,"York St",40.71649,-74.04105,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29541,"Subscriber",1977,2
194,"2019-12-18 19:58:43.3790","2019-12-18 20:01:57.8620",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,26174,"Subscriber",1969,0
608,"2019-12-18 19:59:12.8350","2019-12-18 20:09:20.8350",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,29576,"Subscriber",1984,1
263,"2019-12-18 19:59:17.2430","2019-12-18 20:03:41.1970",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26272,"Subscriber",1989,1
732,"2019-12-18 20:00:16.8920","2019-12-18 20:12:29.5720",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,26236,"Subscriber",1953,2
250,"2019-12-18 20:01:22.3860","2019-12-18 20:05:32.9460",3185,"City Hall",40.7177325,-74.043845,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29482,"Subscriber",1993,1
574,"2019-12-18 20:09:42.4540","2019-12-18 20:19:16.5910",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,29626,"Subscriber",1964,1
351,"2019-12-18 20:09:44.3200","2019-12-18 20:15:36.2040",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29489,"Subscriber",1992,2
466,"2019-12-18 20:15:45.0960","2019-12-18 20:23:31.6850",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26175,"Subscriber",1992,1
113,"2019-12-18 20:22:58.6080","2019-12-18 20:24:52.1340",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29664,"Subscriber",1983,1
891,"2019-12-18 20:25:15.5270","2019-12-18 20:40:07.1030",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3184,"Paulus Hook",40.7141454,-74.0335519,29274,"Subscriber",1983,1
300,"2019-12-18 20:45:03.6660","2019-12-18 20:50:04.4900",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29547,"Subscriber",1993,1
310,"2019-12-18 20:45:51.4960","2019-12-18 20:51:01.9690",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26175,"Subscriber",1981,2
801,"2019-12-18 20:46:47.7640","2019-12-18 21:00:08.8280",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,29500,"Subscriber",1992,2
308,"2019-12-18 20:51:31.0940","2019-12-18 20:56:39.3790",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29489,"Subscriber",1980,1
721,"2019-12-18 21:01:58.6840","2019-12-18 21:14:00.4080",3185,"City Hall",40.7177325,-74.043845,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,26224,"Subscriber",1985,2
302,"2019-12-18 21:04:44.5060","2019-12-18 21:09:46.9270",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29251,"Subscriber",1983,1
368,"2019-12-18 21:13:36.0750","2019-12-18 21:19:44.5590",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26269,"Subscriber",1989,2
400,"2019-12-18 21:14:38.8540","2019-12-18 21:21:19.6200",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,26317,"Subscriber",1988,2
444,"2019-12-18 21:15:25.2980","2019-12-18 21:22:50.0370",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3213,"Van Vorst Park",40.71848892,-74.047726625,29589,"Subscriber",1991,1
591,"2019-12-18 21:18:45.9050","2019-12-18 21:28:37.7580",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29599,"Subscriber",1990,1
229,"2019-12-18 21:19:04.8730","2019-12-18 21:22:54.0240",3638,"Washington St",40.7242941,-74.0354826,3639,"Harborside",40.7192517,-74.034234,29270,"Subscriber",1949,1
363,"2019-12-18 21:30:07.7660","2019-12-18 21:36:11.6560",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29289,"Subscriber",1989,2
255,"2019-12-18 21:30:59.4360","2019-12-18 21:35:14.6590",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29612,"Subscriber",1986,1
224,"2019-12-18 21:36:25.1770","2019-12-18 21:40:09.6110",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3209,"Brunswick St",40.7241765,-74.0506564,29599,"Subscriber",1990,1
5409,"2019-12-18 21:40:15.2650","2019-12-18 23:10:25.0650",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26314,"Customer",1997,1
5373,"2019-12-18 21:40:36.1390","2019-12-18 23:10:09.6190",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26272,"Customer",1998,1
5306,"2019-12-18 21:41:44.3490","2019-12-18 23:10:10.7580",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26219,"Customer",1998,1
262,"2019-12-18 21:41:54.4330","2019-12-18 21:46:17.1580",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,29656,"Subscriber",1986,1
557,"2019-12-18 22:00:13.4960","2019-12-18 22:09:31.2340",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3210,"Pershing Field",40.742677141,-74.051788633,29233,"Subscriber",1990,1
508,"2019-12-18 22:00:43.4150","2019-12-18 22:09:11.7800",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3210,"Pershing Field",40.742677141,-74.051788633,26258,"Subscriber",1991,1
94,"2019-12-18 22:03:18.8480","2019-12-18 22:04:53.7390",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,29668,"Subscriber",1989,1
217,"2019-12-18 22:17:52.9260","2019-12-18 22:21:30.5460",3185,"City Hall",40.7177325,-74.043845,3483,"Montgomery St",40.71942,-74.05099,29211,"Subscriber",1986,1
105,"2019-12-18 22:22:52.8760","2019-12-18 22:24:37.9130",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,29225,"Subscriber",1991,1
473,"2019-12-18 22:23:02.2860","2019-12-18 22:30:55.9760",3640,"Journal Square",40.73367,-74.0625,3212,"Christ Hospital",40.734785818,-74.050443636,26287,"Subscriber",1991,2
256,"2019-12-18 22:23:45.4330","2019-12-18 22:28:02.2390",3638,"Washington St",40.7242941,-74.0354826,3203,"Hamilton Park",40.727595966,-74.044247311,29446,"Subscriber",1986,1
570,"2019-12-18 22:24:07.0360","2019-12-18 22:33:37.8110",3209,"Brunswick St",40.7241765,-74.0506564,3192,"Liberty Light Rail",40.7112423,-74.0557013,29609,"Subscriber",1984,1
479,"2019-12-18 22:27:30.4810","2019-12-18 22:35:30.2330",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,29486,"Subscriber",1997,1
618,"2019-12-18 22:30:48.7990","2019-12-18 22:41:07.4430",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,26286,"Subscriber",1975,1
1228,"2019-12-18 22:30:54.8180","2019-12-18 22:51:23.4920",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,29523,"Subscriber",1988,1
364,"2019-12-18 22:57:08.6070","2019-12-18 23:03:13.4570",3185,"City Hall",40.7177325,-74.043845,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26248,"Subscriber",1977,1
364,"2019-12-18 22:57:27.1560","2019-12-18 23:03:32.1480",3638,"Washington St",40.7242941,-74.0354826,3185,"City Hall",40.7177325,-74.043845,29249,"Subscriber",1981,1
267,"2019-12-18 22:58:49.8270","2019-12-18 23:03:17.2430",3185,"City Hall",40.7177325,-74.043845,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,26301,"Subscriber",1991,1
220,"2019-12-18 23:09:40.4650","2019-12-18 23:13:21.0560",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29509,"Subscriber",1989,1
224,"2019-12-18 23:12:56.8710","2019-12-18 23:16:41.3660",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,26295,"Subscriber",1985,1
733,"2019-12-18 23:17:01.0530","2019-12-18 23:29:14.1670",3640,"Journal Square",40.73367,-74.0625,3280,"Astor Place",40.71928220070702,-74.07126188278198,26192,"Subscriber",1976,1
458,"2019-12-18 23:24:35.2580","2019-12-18 23:32:13.7530",3640,"Journal Square",40.73367,-74.0625,3280,"Astor Place",40.71928220070702,-74.07126188278198,26186,"Subscriber",1988,1
490,"2019-12-18 23:25:54.7980","2019-12-18 23:34:04.8250",3640,"Journal Square",40.73367,-74.0625,3212,"Christ Hospital",40.734785818,-74.050443636,29581,"Subscriber",1986,2
1503,"2019-12-19 00:45:12.0110","2019-12-19 01:10:15.9250",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3194,"McGinley Square",40.7253399253558,-74.06762212514877,29232,"Subscriber",1995,1
132,"2019-12-19 00:56:20.8070","2019-12-19 00:58:33.7730",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29638,"Subscriber",1990,1
1266,"2019-12-19 01:26:09.7680","2019-12-19 01:47:16.3620",3206,"Hilltop",40.7311689,-74.0575736,3191,"Union St",40.7182113,-74.0836394,26167,"Customer",1969,0
418,"2019-12-19 01:32:03.9900","2019-12-19 01:39:02.5290",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,29678,"Subscriber",1971,1
316,"2019-12-19 05:02:34.6420","2019-12-19 05:07:50.9020",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3638,"Washington St",40.7242941,-74.0354826,29266,"Subscriber",1986,2
393,"2019-12-19 05:10:54.3570","2019-12-19 05:17:27.6240",3638,"Washington St",40.7242941,-74.0354826,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29266,"Subscriber",1986,2
355,"2019-12-19 05:22:22.3130","2019-12-19 05:28:18.2060",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3211,"Newark Ave",40.72152515,-74.046304543,29231,"Subscriber",1985,1
1223,"2019-12-19 05:27:10.9020","2019-12-19 05:47:34.8690",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3202,"Newport PATH",40.7272235,-74.0337589,29218,"Subscriber",1986,2
329,"2019-12-19 05:32:24.0260","2019-12-19 05:37:53.7510",3481,"York St",40.71649,-74.04105,3639,"Harborside",40.7192517,-74.034234,29254,"Subscriber",1985,2
134,"2019-12-19 05:36:19.9240","2019-12-19 05:38:34.7600",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26179,"Subscriber",1981,2
212,"2019-12-19 05:57:30.5580","2019-12-19 06:01:03.2010",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29266,"Subscriber",1989,1
176,"2019-12-19 05:59:50.2020","2019-12-19 06:02:46.2360",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,26284,"Subscriber",1997,1
249,"2019-12-19 06:15:11.5940","2019-12-19 06:19:21.2710",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26173,"Subscriber",1964,1
157,"2019-12-19 06:18:29.7160","2019-12-19 06:21:07.6900",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29610,"Subscriber",1990,0
240,"2019-12-19 06:19:47.5250","2019-12-19 06:23:48.0910",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29472,"Subscriber",1979,1
331,"2019-12-19 06:21:33.1510","2019-12-19 06:27:04.8030",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26191,"Subscriber",1978,1
306,"2019-12-19 06:22:09.6540","2019-12-19 06:27:15.6570",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26270,"Subscriber",1989,2
2700,"2019-12-19 06:32:15.3460","2019-12-19 07:17:15.7080",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29290,"Subscriber",1976,1
1129,"2019-12-19 06:33:25.2780","2019-12-19 06:52:15.0810",3694,"Jackson Square",40.71113,-74.0789,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,29618,"Subscriber",1977,1
532,"2019-12-19 06:33:44.4310","2019-12-19 06:42:37.0820",3187,"Warren St",40.7211236,-74.03805095,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26174,"Subscriber",1981,2
402,"2019-12-19 06:39:06.4400","2019-12-19 06:45:49.0340",3211,"Newark Ave",40.72152515,-74.046304543,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29231,"Subscriber",1985,1
289,"2019-12-19 06:40:57.2520","2019-12-19 06:45:47.0460",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,26214,"Subscriber",1990,1
633,"2019-12-19 06:43:14.8580","2019-12-19 06:53:48.1540",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29286,"Subscriber",1982,1
626,"2019-12-19 06:43:16.3210","2019-12-19 06:53:42.6020",3639,"Harborside",40.7192517,-74.034234,3209,"Brunswick St",40.7241765,-74.0506564,29254,"Subscriber",1985,2
236,"2019-12-19 06:44:55.4650","2019-12-19 06:48:51.7990",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,26284,"Subscriber",1980,1
226,"2019-12-19 06:45:10.3990","2019-12-19 06:48:57.3260",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29275,"Subscriber",1980,2
447,"2019-12-19 06:46:07.2340","2019-12-19 06:53:35.1720",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,29440,"Subscriber",1986,1
110,"2019-12-19 06:53:10.8480","2019-12-19 06:55:01.0720",3638,"Washington St",40.7242941,-74.0354826,3202,"Newport PATH",40.7272235,-74.0337589,26237,"Subscriber",1994,1
354,"2019-12-19 06:56:44.6000","2019-12-19 07:02:38.6790",3207,"Oakland Ave",40.7376037,-74.0524783,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,29636,"Subscriber",1982,1
348,"2019-12-19 07:01:22.2890","2019-12-19 07:07:11.1880",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29234,"Subscriber",1982,1
584,"2019-12-19 07:02:06.7970","2019-12-19 07:11:51.1950",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3640,"Journal Square",40.73367,-74.0625,29638,"Subscriber",1987,1
174,"2019-12-19 07:06:08.8180","2019-12-19 07:09:03.5340",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26266,"Subscriber",1977,2
705,"2019-12-19 07:08:57.2780","2019-12-19 07:20:42.4580",3280,"Astor Place",40.71928220070702,-74.07126188278198,3640,"Journal Square",40.73367,-74.0625,26316,"Subscriber",1960,1
365,"2019-12-19 07:09:10.6090","2019-12-19 07:15:16.3330",3207,"Oakland Ave",40.7376037,-74.0524783,3640,"Journal Square",40.73367,-74.0625,26264,"Subscriber",1996,1
478,"2019-12-19 07:10:53.5230","2019-12-19 07:18:51.7620",3212,"Christ Hospital",40.734785818,-74.050443636,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,26287,"Subscriber",1981,1
1246,"2019-12-19 07:12:05.8570","2019-12-19 07:32:52.7690",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3214,"Essex Light Rail",40.7127742,-74.0364857,26163,"Customer",1968,1
628,"2019-12-19 07:12:40.9200","2019-12-19 07:23:09.8810",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3638,"Washington St",40.7242941,-74.0354826,29236,"Subscriber",1989,1
593,"2019-12-19 07:12:52.9710","2019-12-19 07:22:46.3430",3212,"Christ Hospital",40.734785818,-74.050443636,3640,"Journal Square",40.73367,-74.0625,29223,"Subscriber",1961,1
212,"2019-12-19 07:14:31.6980","2019-12-19 07:18:04.1190",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,29462,"Subscriber",1965,1
586,"2019-12-19 07:16:50.3550","2019-12-19 07:26:37.1500",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,29243,"Subscriber",1985,2
338,"2019-12-19 07:16:58.5700","2019-12-19 07:22:37.4520",3638,"Washington St",40.7242941,-74.0354826,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29549,"Subscriber",1986,2
320,"2019-12-19 07:18:49.3790","2019-12-19 07:24:09.5220",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29507,"Customer",1978,1
206,"2019-12-19 07:18:55.1030","2019-12-19 07:22:21.8920",3681,"Grand St",40.71517767732029,-74.03768330812454,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,29550,"Subscriber",1974,1
548,"2019-12-19 07:22:41.3050","2019-12-19 07:31:49.9150",3192,"Liberty Light Rail",40.7112423,-74.0557013,3184,"Paulus Hook",40.7141454,-74.0335519,29609,"Subscriber",1967,1
490,"2019-12-19 07:23:17.6010","2019-12-19 07:31:27.9820",3203,"Hamilton Park",40.727595966,-74.044247311,3639,"Harborside",40.7192517,-74.034234,26317,"Subscriber",1985,2
